date,close,open,high,low,volume,symbol
2019-10-16,24.49,24.86,25,24.5,692256,CSFL
2019-10-17,25,24.5,24.34,24.63,472038,CSFL
2019-10-18,25.01,24.77,25.25,24.15,701542,CSFL
2019-10-14,629.86,638,629,599.4,221821,CSGP
2019-10-15,626.35,622.1,623,603,229184,CSGP
2019-10-16,598,624.22,621.87,578.82,329636,CSGP
2019-10-17,614.2,606.43,624.32,592.85,143125,CSGP
2019-10-18,615.87,608.48,604.1,603.04,246370,CSGP
2019-10-14,53.14,54.52,54.41,53.13,77714,CSGS
2019-10-15,51.7,52.99,52.71,51.76,175713,CSGS
2019-10-16,53.4,51.76,51.96,50.9,171448,CSGS
2019-10-17,51.59,52.2,51.8,53.17,195285,CSGS
2019-10-18,51.88,52.9,52.66,50.31,147574,CSGS
2019-10-14,45.8,48.14,48.98,46.35,187149,CSII
2019-10-15,47.09,45.44,47.88,45.89,157089,CSII
2019-10-16,46.6,47.35,49.27,46.65,231329,CSII
2019-10-17,48.52,47.35,48.36,46.33,162898,CSII
2019-10-18,51.29,48.65,50,47.91,320715,CSII
2019-10-14,19.4,19.08,19.07,18.76,359354,CSIQ
2019-10-15,19.24,19.03,19.11,19.15,555644,CSIQ
2019-10-16,18.34,19.26,18.88,18.5,486719,CSIQ
2019-10-17,19.04,18.44,19.05,18.34,417746,CSIQ
2019-10-18,18.7,18.7,19.07,18,461135,CSIQ
2019-10-14,25.26,24.81,25.76,24.65,8913,CSML
2019-10-15,25.84,25.88,25.74,25.88,16457,CSML
2019-10-16,25.4,26.34,26.31,25.61,32405,CSML
2019-10-17,26.63,25.65,26.37,26.58,11212,CSML
2019-10-18,25.79,26.68,26.69,26.22,11540,CSML
2019-10-14,57.5,55.57,58,55.43,259768,CSOD
2019-10-15,57.73,57.38,58.16,56.72,277031,CSOD
2019-10-16,56.16,57,56.5,56.41,364730,CSOD
2019-10-17,57.65,55.62,57.15,56.54,199983,CSOD
2019-10-18,54.77,57.58,57.16,55.32,370523,CSOD
2019-10-14,13.66,14,13.87,13.3,659,CSPI
2019-10-15,13.83,12.76,13.56,12.92,1707,CSPI
2019-10-16,13.43,13.15,13.68,13.11,1495,CSPI
2019-10-17,13.62,13.66,13.7,13.05,1624,CSPI
2019-10-18,13.23,13.3,13.28,13.4,875,CSPI
2019-10-14,13.02,13.16,12.68,12.7,228248,CSQ
2019-10-15,12.88,12.94,12.99,13.05,329181,CSQ
2019-10-16,12.71,12.65,12.96,12.9,239921,CSQ
2019-10-17,13.04,12.84,12.87,12.68,265876,CSQ
2019-10-18,13.4,13.16,12.84,13.17,212607,CSQ
2019-10-14,9.95,9.8,9.64,9.31,10671,CSSE
2019-10-15,9.5,9.59,9.59,9.54,2536,CSSE
2019-10-16,9.81,9.42,9.69,9.61,4120,CSSE
2019-10-17,9.36,9.45,9.28,9.19,3395,CSSE
2019-10-18,9,9.41,9.63,8.9,37035,CSSE
2019-10-14,26.01,25.88,25.43,26,16112,CSSEP
2019-10-15,25.66,26.02,26.24,25.59,8762,CSSEP
2019-10-16,26.24,26.15,26.3,25.37,6842,CSSEP
2019-10-17,25.91,25.71,25.7,25.82,3610,CSSEP
2019-10-18,26.38,26.27,26.46,25.49,22239,CSSEP
2019-10-14,17.9,17.21,17.47,16.7,148662,CSTE
2019-10-15,16.76,17.18,17.34,17.22,76135,CSTE
2019-10-16,17.91,17.3,17.42,16.7,130494,CSTE
2019-10-17,18.03,17.37,18.5,17.62,151584,CSTE
2019-10-18,17.97,17.73,17.93,17.3,74797,CSTE
2019-10-14,20.48,20.61,21.2,19.3,75538,CSTL
2019-10-15,19.72,20.95,20.71,19.71,72167,CSTL
2019-10-16,20.7,19.67,20.47,19.06,95048,CSTL
2019-10-17,20.34,20.91,20.67,19.67,67765,CSTL
2019-10-18,18.76,20.3,20.91,18.64,104291,CSTL
2019-10-14,16.23,16.2,16.48,16.1,24717,CSTR
2019-10-15,16.61,16.92,16.5,16.55,42499,CSTR
2019-10-16,16.41,16.7,16.75,16.81,52530,CSTR
2019-10-17,16.58,16.79,16.36,15.97,95332,CSTR
2019-10-18,15.89,16.27,16.23,16.36,164840,CSTR
2019-10-14,22.98,22.11,22.07,22.27,41554,CSWC
2019-10-15,22.19,22.76,22.8,22.48,28017,CSWC
2019-10-16,23.02,22.69,23.14,22.99,40343,CSWC
2019-10-17,22.4,22.58,22.6,22.8,64743,CSWC
2019-10-18,22.6,22.56,22.81,22.79,31640,CSWC
2019-10-14,27.15,26.93,26.4,26.2,347,CSWCL
2019-10-15,27.24,26.51,26.6,27.15,2989,CSWCL
2019-10-16,27.63,27.26,27.49,26.77,4040,CSWCL
2019-10-17,26.21,27.4,26.7,27.49,2499,CSWCL
2019-10-18,26.7,27.1,26.6,27.3,1834,CSWCL
2019-10-14,66.87,66.1,67.72,66.97,44391,CSWI
2019-10-15,65.73,66.44,68.15,65.64,74832,CSWI
2019-10-16,66.5,65.27,66.44,66.41,118022,CSWI
2019-10-17,69.23,67.7,70.74,68.34,48951,CSWI
2019-10-18,67.8,68.21,68.82,68.47,54891,CSWI
2019-10-14,68.8,71.6,70.48,71.04,4074947,CSX
2019-10-15,69.36,70.82,69.8,71.2,4375542,CSX
2019-10-16,69,70.52,70.92,70.47,4883717,CSX
2019-10-17,72.26,71.4,74.85,73,11555567,CSX
2019-10-18,69.44,71.84,72.6,69.2,20333115,CSX
2019-10-14,10.65,0,0,0,7,CTAC
2019-10-15,10.4,10.63,10.47,10.15,224295,CTAC
2019-10-16,10.67,10.25,10.6,10.32,8147,CTAC
2019-10-17,10.67,10.67,10.67,10.67,0,CTAC
2019-10-18,10.42,10.31,10.56,10.63,6492,CTAC
2019-10-14,274.25,278.1,277.06,269.24,520610,CTAS
2019-10-15,281.99,270.84,270.1,272,483071,CTAS
2019-10-16,271.7,274.58,279.24,268.97,436839,CTAS
2019-10-17,271.24,269.42,282.25,272.66,392666,CTAS
2019-10-18,270.85,280.88,272,276.13,459991,CTAS
2019-10-14,42.53,43,42.09,42.81,25459,CTBI
2019-10-15,42.49,43.19,42.77,43.42,19655,CTBI
2019-10-16,44.3,43.91,44.02,42.3,27860,CTBI
2019-10-17,43.86,42.83,43.65,42.81,38710,CTBI
2019-10-18,43.22,43.86,44.28,43.35,40456,CTBI
2019-10-14,5.17,5,5,4.91,94839,CTG
2019-10-15,5,5,5,4.9,62732,CTG
2019-10-16,5.15,4.86,5.23,4.93,63438,CTG
2019-10-17,4.96,5.16,5.2,4.9,71036,CTG
2019-10-18,5.01,4.94,5.08,4.76,30290,CTG
2019-10-14,1.41,1.41,1.38,1.38,54209,CTHR
2019-10-15,1.38,1.41,1.38,1.3,275747,CTHR
2019-10-16,1.34,1.38,1.41,1.36,50025,CTHR
2019-10-17,1.38,1.34,1.38,1.38,45907,CTHR
2019-10-18,1.37,1.32,1.4,1.32,26154,CTHR
2019-10-15,2.09,2.08,2.07,2.1,106,CTIB
2019-10-16,2.07,0,0,0,1,CTIB
2019-10-17,2.03,2.03,1.99,2.03,126,CTIB
2019-10-18,2.04,0,0,0,30,CTIB
2019-10-14,0.772,0.7993,0.8169,0.78,66703,CTIC
2019-10-15,0.7997,0.7484,0.8256,0.75,40384,CTIC
2019-10-16,0.8442,0.8,0.85,0.771,262791,CTIC
2019-10-17,0.801,0.8332,0.8375,0.8257,44535,CTIC
2019-10-18,0.8561,0.86,0.85,0.809,57337,CTIC
2019-10-14,7.25,7.3,7.61,7.19,750971,CTMX
2019-10-15,7.21,7.44,7.25,7,561431,CTMX
2019-10-16,7,7.42,7.38,7.24,575983,CTMX
2019-10-17,7.35,7.13,7.46,7.21,751490,CTMX
2019-10-18,6.84,7.36,7.36,6.91,411561,CTMX
2019-10-14,2.51,2.76,2.86,2.48,25828,CTRC
2019-10-15,2.59,2.78,2.75,2.48,12282,CTRC
2019-10-16,2.6,2.58,2.7,2.53,10489,CTRC
2019-10-17,2.59,2.6,2.59,2.56,22778,CTRC
2019-10-18,2.58,2.45,2.57,2.5,15756,CTRC
2019-10-14,23.61,24.59,24.13,23.9,456977,CTRE
2019-10-15,23.59,24.57,24.77,24.38,629009,CTRE
2019-10-16,24.21,24.42,24.11,23.82,412578,CTRE
2019-10-17,24.83,24.38,24.94,24.5,361408,CTRE
2019-10-18,24.71,24.03,25.28,24.2,487039,CTRE
2019-10-14,3.85,3.5,3.83,3.32,558505,CTRM
2019-10-15,3.52,3.67,3.71,3.34,270845,CTRM
2019-10-16,3.49,3.5,3.69,3.3,375640,CTRM
2019-10-17,4.01,4,4.28,3.48,3318758,CTRM
2019-10-18,3.8,3.6,4,3.65,547818,CTRM
2019-10-14,18,18.74,19.03,18.73,38846,CTRN
2019-10-15,17.99,18.12,18.58,18.58,82405,CTRN
2019-10-16,18.84,18.3,18.52,18.2,94031,CTRN
2019-10-17,18.7,18.35,18.96,18.38,71855,CTRN
2019-10-18,19.11,18.33,19.5,18.28,79902,CTRN
2019-10-14,30.96,31.22,31.2,30.75,2392726,CTRP
2019-10-15,31.03,31.22,32.78,30.84,2269137,CTRP
2019-10-16,31.46,30.78,32.1,31.56,3780001,CTRP
2019-10-17,31.52,31.7,31.81,31.52,2691913,CTRP
2019-10-18,29.97,30.87,32.34,29.63,5116559,CTRP
2019-10-14,61.29,61.4,63.5,61.89,1814517,CTSH
2019-10-15,64.36,61,63.62,62.64,2359391,CTSH
2019-10-16,64.31,61.7,62.77,62.33,2697270,CTSH
2019-10-17,62.36,63.79,64.73,61.95,2796930,CTSH
2019-10-18,61.66,63.37,62.81,63,3372520,CTSH
2019-10-14,4.56,4.68,4.8,4.6,105468,CTSO
2019-10-15,4.68,4.43,4.9,4.4,167426,CTSO
2019-10-16,4.63,4.68,4.83,4.65,65827,CTSO
2019-10-17,4.54,4.64,4.81,4.7,70455,CTSO
2019-10-18,4.55,4.5,4.75,4.45,82247,CTSO
2019-10-03,71.47,71.3,70.19,70.23,27801,CTWS
2019-10-04,72.55,72,71.46,72.03,41694,CTWS
2019-10-07,71.65,72.21,72.53,70.39,23832,CTWS
2019-10-08,73.28,71.43,71,73.45,44141,CTWS
2019-10-09,70.13,70.98,71,70.1,322174,CTWS
2019-10-14,0.58,0.62,0.63,0.58,72652,CTXR
2019-10-15,0.5806,0.55,0.6,0.53,63955,CTXR
2019-10-16,0.59,0.57,0.6,0.56,70035,CTXR
2019-10-17,0.6093,0.6068,0.617,0.5672,128049,CTXR
2019-10-18,0.575,0.5869,0.6164,0.5691,49482,CTXR
2019-10-14,101.61,99.43,102.52,98.45,1048182,CTXS
2019-10-15,102.61,99.02,102.41,102.31,1086466,CTXS
2019-10-16,101.74,99.8,103.31,103.23,1190808,CTXS
2019-10-17,104.03,102.74,104.31,102.55,999632,CTXS
2019-10-18,106.25,103.5,102.43,102.41,2422627,CTXS
2019-10-14,6.28,6.46,6.37,6.29,3661,CUBA
2019-10-15,6.56,6.56,6.49,6.41,2726,CUBA
2019-10-16,6.48,6.3,6.54,6.2,1409,CUBA
2019-10-17,6.42,6.58,6.54,6.35,6965,CUBA
2019-10-18,6.4,6.58,6.7,6.57,13822,CUBA
2019-10-14,7.16,7.6,7.68,7.17,38520,CUE
2019-10-15,7.43,7.2,7.74,7.1,73045,CUE
2019-10-16,7.27,7.41,7.6,7.38,44229,CUE
2019-10-17,7.36,7.58,7.4,7.24,72641,CUE
2019-10-18,7.37,7.52,7.46,7.27,34333,CUE
2019-10-14,0.761,0.7299,0.832,0.7213,177612,CUI
2019-10-15,0.77,0.81,0.78,0.77,33598,CUI
2019-10-16,0.7925,0.81,0.87,0.7404,15621,CUI
2019-10-17,0.7398,0.752,0.78,0.703,29199,CUI
2019-10-18,0.7063,0.7246,0.762,0.7,42345,CUI
2019-10-14,1.4,1.3,1.42,1.25,171353,CUR
2019-10-15,1.38,1.34,1.5,1.28,102527,CUR
2019-10-16,1.35,1.42,1.66,1.3,884769,CUR
2019-10-17,1.3,1.26,1.37,1.2,126615,CUR
2019-10-18,1.31,1.3,1.35,1.28,41765,CUR
2019-10-14,30.1,29,31.8,29.7,172061,CUTR
2019-10-15,31.16,30.41,31.3,30.31,89983,CUTR
2019-10-16,30.64,30.38,31.28,30.41,68852,CUTR
2019-10-17,31.72,30.71,31.76,31.13,207232,CUTR
2019-10-18,29.9,30.23,31.87,29.98,55707,CUTR
2019-10-14,21.3,21.04,21,20.28,584030,CVBF
2019-10-15,21.35,21.37,21.75,21.1,359387,CVBF
2019-10-16,21.38,20.71,21.76,21.51,355047,CVBF
2019-10-17,21.3,20.96,21.2,20.8,493621,CVBF
2019-10-18,21.53,21,21.43,21.39,414402,CVBF
2019-10-14,198.67,194.6,192.8,196.32,26993,CVCO
2019-10-15,200.9,197,206.81,190,31847,CVCO
2019-10-16,201.75,199,205.72,194.88,43002,CVCO
2019-10-17,208.72,202.85,211.42,202.56,50853,CVCO
2019-10-18,207.9,198.9,209.26,199.62,41544,CVCO
2019-10-14,21.17,20.85,21.13,20.96,8831,CVCY
2019-10-15,20.85,21.4,21.89,21.1,25244,CVCY
2019-10-16,22,21.06,22,21.16,26238,CVCY
2019-10-17,20.66,21.5,21.47,19.86,24350,CVCY
2019-10-18,20.69,20.78,21.02,20.6,31623,CVCY
2019-10-14,11.09,11.64,11.59,10.94,1069919,CVET
2019-10-15,11.4,10.9,11.61,11.1,3423568,CVET
2019-10-16,11.18,11.47,11.63,11.18,1868657,CVET
2019-10-17,10.66,10.95,11.23,10.87,2025608,CVET
2019-10-18,10.32,10.97,11.07,10.13,2434497,CVET
2019-10-14,7.34,7.44,7.5,7.2,148546,CVGI
2019-10-15,7.52,7.36,7.73,7.2,193803,CVGI
2019-10-16,7.36,7.62,7.67,7.52,145963,CVGI
2019-10-17,7.48,7.7,7.6,7.55,159634,CVGI
2019-10-18,7.83,7.47,7.64,7.5,167226,CVGI
2019-10-14,97.19,98.28,99.76,97.06,125529,CVGW
2019-10-15,95.32,97.1,98.2,97.49,99130,CVGW
2019-10-16,96.16,95.06,99.32,94.22,122681,CVGW
2019-10-17,97.1,98.92,95.81,97,143461,CVGW
2019-10-18,94.34,97.7,94.89,91.8,128851,CVGW
2019-10-14,45.83,45.66,45.8,45.53,228739,CVLT
2019-10-15,45.59,45.85,46.92,45.53,477982,CVLT
2019-10-16,45.15,45.7,45.47,45.39,607561,CVLT
2019-10-17,46.9,47.31,47.93,45.95,282001,CVLT
2019-10-18,47.2,47.37,47.3,45.96,283807,CVLT
2019-10-14,22.6,22.68,23.51,22.94,14837,CVLY
2019-10-15,23.21,22.89,23.32,22.93,13115,CVLY
2019-10-16,22.58,22.76,22.86,23.07,11987,CVLY
2019-10-17,22.87,22.52,23.29,22.4,18257,CVLY
2019-10-18,22.4,22.44,23.06,22.58,23467,CVLY
2019-10-14,15.56,16.38,16,15.7,140725,CVTI
2019-10-15,15.96,15.4,15.84,15.4,73050,CVTI
2019-10-16,15.99,15.96,16.83,16.16,58341,CVTI
2019-10-17,16.94,16.55,17.08,16.55,49139,CVTI
2019-10-18,16.36,16,16.81,15.6,319397,CVTI
2019-10-14,3.19,3.19,3.2,3.26,3119,CVV
2019-10-15,3.16,3.26,3.18,3.2,20988,CVV
2019-10-16,3.2,3.29,3.33,3.23,17685,CVV
2019-10-17,3.36,3.17,3.4,3.27,2002,CVV
2019-10-18,3.35,3.33,3.32,3.27,3143,CVV
2019-10-14,9.86,10.17,10.12,9.96,3308,CWBC
2019-10-15,9.96,10.23,9.97,10.18,244,CWBC
2019-10-16,10.1,10.14,10.23,10,342,CWBC
2019-10-17,10.19,9.98,10.2,10.33,488,CWBC
2019-10-18,10.2,10.32,10.19,10.06,1382,CWBC
2019-10-14,1.32,1.29,1.4,1.31,14251,CWBR
2019-10-15,1.3,1.32,1.3,1.32,45438,CWBR
2019-10-16,1.32,1.31,1.36,1.29,53325,CWBR
2019-10-17,1.35,1.33,1.5,1.31,11358,CWBR
2019-10-18,1.48,1.5,1.6,1.38,44305,CWBR
2019-10-14,16.37,17.03,16.75,16.1,78050,CWCO
2019-10-15,16.33,16.29,16.54,15.94,73381,CWCO
2019-10-16,16.78,15.95,16.6,16.13,57410,CWCO
2019-10-17,16.64,16.25,16.42,16.5,38924,CWCO
2019-10-18,16.25,16.96,17.01,16.74,46538,CWCO
2019-10-14,43,44.43,44.37,44.12,293722,CWST
2019-10-15,43.78,44.04,43.5,42.03,315788,CWST
2019-10-16,44.15,42.77,43.34,43.67,176027,CWST
2019-10-17,44.82,42.46,44.37,43.91,197294,CWST
2019-10-18,43.98,43.82,46,44.92,188272,CWST
2019-10-14,2.3,2.31,2.39,2.24,35184,CXDC
2019-10-15,2.22,2.17,2.25,2.21,8253,CXDC
2019-10-16,2.2,2.15,2.3,2.1,13065,CXDC
2019-10-17,2.22,2.2,2.2,2.13,8091,CXDC
2019-10-18,2.3,2.2,2.2,2.27,15841,CXDC
2019-10-14,77.49,75.99,76.24,75.72,5513,CXSE
2019-10-15,76.65,76.88,75.9,75.27,4689,CXSE
2019-10-16,77.3,75.1,78.4,76.82,5115,CXSE
2019-10-17,76.88,77.44,77.11,75.42,3446,CXSE
2019-10-18,76.98,75.69,76.87,76.33,1951,CXSE
2019-10-14,24.44,23.67,24.56,24.54,1641912,CY
2019-10-15,24.37,23.75,23.56,23.67,5443951,CY
2019-10-16,24,23.46,24.39,24.2,3854136,CY
2019-10-17,24.34,24.23,24.5,24.5,3577781,CY
2019-10-18,24.33,24.25,24.05,23.8,2139274,CY
2019-10-14,10.27,9.6,10.22,9.74,5100,CYAD
2019-10-15,9.94,10.21,10.06,9.88,12131,CYAD
2019-10-16,9.98,10.07,10.08,10.1,5700,CYAD
2019-10-17,9.81,10.02,9.99,9.95,16637,CYAD
2019-10-18,9.48,9.84,10.09,9.51,3630,CYAD
2019-10-14,2.36,2.36,2.56,2.33,1456,CYAN
2019-10-15,2.45,2.3,2.38,2.3,493,CYAN
2019-10-16,2.6,2.7,2.6,2.5,642,CYAN
2019-10-17,2.5,0,0,0,1,CYAN
2019-10-18,2.39,2.44,2.46,2.46,145,CYAN
2019-10-14,14.9,14.82,15.52,14.32,22082,CYBE
2019-10-15,15.47,14.91,15.39,14.84,42426,CYBE
2019-10-16,15,15.5,15.78,15.1,34061,CYBE
2019-10-17,15.65,15.58,15.8,15.66,26276,CYBE
2019-10-18,16.19,15.73,16.32,15.4,21138,CYBE
2019-10-14,106.09,106.6,109.76,106.86,486569,CYBR
2019-10-15,108.45,107,106.84,107,527378,CYBR
2019-10-16,104.49,107.79,104.7,102.5,603910,CYBR
2019-10-17,105.27,106.6,103.08,104,641142,CYBR
2019-10-18,102.35,105.26,102.62,101.24,768315,CYBR
2019-10-14,0.3938,0.4,0.43,0.3646,71053,CYCC
2019-10-15,0.3833,0.41,0.4,0.3774,61810,CYCC
2019-10-16,0.4,0.398,0.4,0.3803,53415,CYCC
2019-10-17,0.3853,0.44,0.44,0.3748,50908,CYCC
2019-10-18,0.375,0.3973,0.3911,0.3785,58078,CYCC
2019-10-14,4.97,4.9,4.9,4.92,341,CYCCP
2019-10-15,4.77,4.94,4.96,4.84,202,CYCCP
2019-10-16,4.77,4.77,4.77,4.77,0,CYCCP
2019-10-17,4.77,4.77,4.77,4.77,0,CYCCP
2019-10-18,4.77,4.77,4.77,4.77,0,CYCCP
2019-10-14,9.44,8.72,9.5,8.64,40437,CYCN
2019-10-15,9.8,9.09,9.81,8.4,46032,CYCN
2019-10-16,9.86,9.78,10.4,9.62,64236,CYCN
2019-10-17,10.8,10.18,11.26,9.96,43575,CYCN
2019-10-18,9.74,10.64,10.3,9.5,42949,CYCN
2019-10-14,9.82,9.68,9.82,9.92,152439,CYOU
2019-10-15,9.42,9.83,9.97,9.7,521925,CYOU
2019-10-16,9.57,9.59,9.53,9.68,340647,CYOU
2019-10-17,9.9,9.91,9.99,9.72,151836,CYOU
2019-10-18,9.9,9.88,9.88,9.74,89655,CYOU
2019-10-14,1.7,1.66,1.66,1.63,63484,CYRN
2019-10-15,1.74,1.65,1.71,1.62,25722,CYRN
2019-10-16,1.64,1.67,1.71,1.65,982,CYRN
2019-10-17,1.6,1.59,1.66,1.57,28861,CYRN
2019-10-18,1.62,1.61,1.68,1.59,30257,CYRN
2019-10-14,13.96,14.96,14.57,13.6,565908,CYRX
2019-10-15,14.55,13.98,14.4,13.69,363150,CYRX
2019-10-16,14.71,14.37,15,13.95,447377,CYRX
2019-10-17,15.21,14.8,15.36,14.44,820383,CYRX
2019-10-18,14.59,15,15.29,14.49,527645,CYRX
2019-10-14,11.37,11.61,12.06,11,249963,CYTK
2019-10-15,11.6,11.2,11.72,11.13,346529,CYTK
2019-10-16,12.03,11.84,11.93,11.42,185087,CYTK
2019-10-17,11.65,12.07,11.88,11.47,240545,CYTK
2019-10-18,11.36,11.24,11.46,10.99,331929,CYTK
2019-10-14,25.4,26,25.78,25.07,5796,CZNC
2019-10-15,26.16,26.37,25.58,26.09,3187,CZNC
2019-10-16,26.4,25.52,26,25.97,2532,CZNC
2019-10-17,25.54,25.6,26.38,25.86,7962,CZNC
2019-10-18,25.87,25.14,25.94,25.57,4497,CZNC
2019-10-14,12.11,12.1,12.49,12.14,4023585,CZR
2019-10-15,12.26,12.01,12.06,12.13,8574934,CZR
2019-10-16,12.32,12.44,12.41,12.37,11083240,CZR
2019-10-17,12.15,12.11,12.17,12.31,7090093,CZR
2019-10-18,12.12,12.56,12.65,12.13,9583046,CZR
2019-10-14,11,11.29,12,11,1826,CZWI
2019-10-15,11.51,11,11.35,11.2,6183,CZWI
2019-10-16,11.5,11.3,11.66,11,8303,CZWI
2019-10-17,11.27,11.31,11.59,11,702,CZWI
2019-10-18,11,11.32,11.22,11.2,1081,CZWI
2019-10-14,3.91,3.94,4,3.91,5016,DAIO
2019-10-15,4,4.07,4,3.98,6955,DAIO
2019-10-16,4,4.08,4.06,3.98,10591,DAIO
2019-10-17,4.11,3.97,4.02,4,8394,DAIO
2019-10-18,4.15,4.1,4.17,4.09,6963,DAIO
2019-10-14,7.31,7.33,7.38,7.11,54077,DAKT
2019-10-15,7.43,7.28,7.3,7.34,142650,DAKT
2019-10-16,7.26,7.31,7.61,7.15,113112,DAKT
2019-10-17,7.39,7.45,7.29,7.34,114396,DAKT
2019-10-18,7.3,7.21,7.42,7.44,72983,DAKT
2019-10-14,19.89,20.01,20.4,20.5,4860,DALI
2019-10-15,20.3,20.19,20.43,20.14,8364,DALI
2019-10-16,20.69,20.03,19.95,20.46,2973,DALI
2019-10-17,20.04,20.32,20.18,19.91,13734,DALI
2019-10-18,20.33,19.9,20.02,20.02,6838,DALI
2019-10-14,0.852,0.7325,0.83,0.726,147717,DARE
2019-10-15,0.8015,0.83,0.859,0.785,23905,DARE
2019-10-16,0.8162,0.828,0.83,0.78,15869,DARE
2019-10-17,0.789,0.834,0.835,0.8,9190,DARE
2019-10-18,0.8365,0.84,0.881,0.8,145140,DARE
2019-09-10,4.5,4.5,4.59,4.33,15194,DAVE
2019-09-11,4.65,4.53,4.57,4.29,29014,DAVE
2019-09-12,4.77,4.74,4.9,4.44,68459,DAVE
2019-09-13,4.65,4.62,4.89,4.47,153092,DAVE
2019-09-16,4.83,4.8,4.9,4.5,47500,DAVE
2019-10-14,27.4,27.29,27.12,27.25,777,DAX
2019-10-15,27.77,26.9,27.73,27.3,3059,DAX
2019-10-16,27.27,26.7,26.6,26.73,1150,DAX
2019-10-17,27.6,27.31,28.19,27.59,545,DAX
2019-10-18,28.15,27.45,27.05,27.83,1394,DAX
2019-10-14,7.08,6.75,7.4,6.95,972394,DBVT
2019-10-15,7.64,7.4,7.7,7.5,772827,DBVT
2019-10-16,8.38,8.04,8.22,8.09,804830,DBVT
2019-10-17,8.2,8.21,8.2,8.07,534593,DBVT
2019-10-18,7.82,7.84,7.68,7.66,207230,DBVT
2019-10-14,19.84,19.41,19.51,19.3,3958498,DBX
2019-10-15,20,19.76,19.95,19.8,1946709,DBX
2019-10-16,19.14,19.46,19.47,19,2762173,DBX
2019-10-17,19.51,19.14,19.64,19.02,1834456,DBX
2019-10-18,18.69,19.02,19.54,18.5,2566865,DBX
2019-10-14,0.586,0.6,0.64,0.51,45117,DCAR
2019-10-15,0.6051,0.564,0.6259,0.573,31349,DCAR
2019-10-16,0.62,0.61,0.7,0.62,102461,DCAR
2019-10-17,0.6012,0.6317,0.6427,0.56,45813,DCAR
2019-10-18,0.6241,0.6404,0.69,0.599,31170,DCAR
2019-10-14,1.09,0.9871,1.11,1.0073,908409,DCIX
2019-10-15,1.06,1.09,1.2,1.03,1124334,DCIX
2019-10-16,1.07,1.11,1.1,1.06,459655,DCIX
2019-10-17,1.11,1.13,1.15,1.08,517995,DCIX
2019-10-18,1.06,1.1,1.09,1.06,191278,DCIX
2019-10-14,22.8,21.88,22.7,22.4,55511,DCOM
2019-10-15,22.28,21.93,22.01,22.28,82663,DCOM
2019-10-16,22.11,22.64,22,21.95,105665,DCOM
2019-10-17,22.19,22.13,22.28,21.85,114464,DCOM
2019-10-18,22.71,22.3,22.55,23.02,73744,DCOM
2019-10-14,33.19,32.73,34.81,33.31,181670,DCPH
2019-10-15,34.75,33.67,35.28,34.82,209679,DCPH
2019-10-16,35.02,35.66,36.55,33.91,299834,DCPH
2019-10-17,35.11,34.85,35.1,34.35,174536,DCPH
2019-10-18,34.86,34.74,35.19,34.25,285411,DCPH
2019-10-14,25.95,26.43,26.6,26.52,5599,DDIV
2019-10-15,27.2,26.68,26.54,26.48,9064,DDIV
2019-10-16,26.86,26.13,26.1,26.24,4588,DDIV
2019-10-17,26.56,26.79,26.43,26.22,26654,DDIV
2019-10-18,26.57,27.2,27.4,26.98,12730,DDIV
2019-10-14,10.61,10.58,10.28,10.59,1782,DDMX
2019-10-15,10.61,10.61,10.61,10.61,0,DDMX
2019-10-16,10.61,10.61,10.61,10.61,0,DDMX
2019-10-17,10.61,10.61,10.61,10.61,0,DDMX
2019-10-18,10.61,10.61,10.61,10.61,0,DDMX
2019-10-14,10.17,0,0,0,2,DEAC
2019-10-15,10.25,10.22,10.17,10.13,6235,DEAC
2019-10-16,10.2,10.19,10.22,9.86,727517,DEAC
2019-10-17,10.4,10.2,10.32,10,153647,DEAC
2019-10-18,10.2,10.31,10.45,10.3,10832,DEAC
2019-10-14,21.74,22.86,23.08,22.04,257267,DENN
2019-10-15,21.74,22.35,22.58,22.33,408475,DENN
2019-10-16,22.48,22.36,22.09,21.72,284746,DENN
2019-10-17,22.1,22.45,22.36,22.38,659614,DENN
2019-10-18,22.89,22.69,22.49,22.09,284415,DENN
2019-10-14,5.55,5.95,5.97,5.41,614208,DERM
2019-10-15,5.51,5.43,5.71,5.45,854139,DERM
2019-10-16,5.54,5.48,5.71,5.41,1113584,DERM
2019-10-17,5.73,5.61,5.92,5.69,685072,DERM
2019-10-18,7.48,6.1,8.83,5.9,11053805,DERM
2019-10-14,0.4001,0.3719,0.436,0.34,3124662,DEST
2019-10-15,0.3763,0.3994,0.4098,0.344,1129815,DEST
2019-10-16,0.3896,0.36,0.4,0.33,1401221,DEST
2019-10-17,0.36,0.3582,0.384,0.358,632662,DEST
2019-10-18,0.347,0.37,0.37,0.3337,754696,DEST
2019-10-14,10.27,10.62,10.21,10.6,535151,DFBH
2019-10-15,10.52,10.47,10.3,10.18,307,DFBH
2019-10-16,10.4,10.51,10.46,10.34,207112,DFBH
2019-10-17,10.36,10.28,10.6,10.21,110920,DFBH
2019-10-18,10.7,10.26,10.63,10.5,13728,DFBH
2019-10-14,1.81,1.83,1.83,1.79,30789,DFFN
2019-10-15,1.78,1.78,1.92,1.75,10202,DFFN
2019-10-16,1.8,1.83,1.98,1.7,320843,DFFN
2019-10-17,1.5,1.6,1.7,1.37,318616,DFFN
2019-10-18,1.4,1.5,1.47,1.4,62828,DFFN
